%time,field.Header.seq,field.Header.stamp,field.Header.frame_id,field.Latitude,field.Longitude,field.Altitude,field.utm_easting,field.utm_northing,field.zone,field.letter
1698236297286944115,0,1698236297285972595,GPS1_Frame,42.341928333333335,-71.08446,31.5,328293.65953968477,4689845.53585416,19.0,T
1698236298290188688,0,1698236298289259433,GPS1_Frame,42.34195,-71.08442833333334,31.2,328296.32715464954,4689847.877822679,19.0,T
1698236299290604814,0,1698236299289838075,GPS1_Frame,42.34197833333333,-71.084395,31.3,328299.1502119348,4689850.956709275,19.0,T
1698236300289610144,0,1698236300288601398,GPS1_Frame,42.34201,-71.08436166666667,31.2,328301.98234047607,4689854.405738381,19.0,T
1698236301289230132,0,1698236301288277387,GPS1_Frame,42.342043333333336,-71.084325,31.4,328305.0935956467,4689858.033108002,19.0,T
1698236302288775020,0,1698236302287809371,GPS1_Frame,42.34207833333333,-71.08428333333333,31.6,328308.6212729878,4689861.835452919,19.0,T
1698236303288587649,0,1698236303287705183,GPS1_Frame,42.342115,-71.08424166666667,31.7,328312.153483163,4689865.822870238,19.0,T
1698236304290635579,0,1698236304289746284,GPS1_Frame,42.342146666666665,-71.08420333333333,31.7,328315.3974877775,4689869.261807971,19.0,T
1698236305290488663,0,1698236305289531230,GPS1_Frame,42.342175,-71.08417,31.1,328318.22052841476,4689872.34070185,19.0,T
1698236306288745631,0,1698236306287903547,GPS1_Frame,42.34220833333333,-71.08415333333333,30.3,328319.68421649205,4689876.00846246,19.0,T
1698236307289376382,0,1698236307288542985,GPS1_Frame,42.342245,-71.08415,29.5,328320.05860916624,4689880.073287568,19.0,T
1698236308307679803,0,1698236308306765317,GPS1_Frame,42.34228,-71.08416,28.9,328319.3300990497,4689883.9799649,19.0,T
1698236309287291402,0,1698236309286345720,GPS1_Frame,42.34231166666667,-71.08417833333333,28.2,328317.9060385097,4689887.533327899,19.0,T
1698236310304582098,0,1698236310303455114,GPS1_Frame,42.34233833333333,-71.08421,27.8,328315.3700048705,4689890.558402641,19.0,T
1698236311285990302,0,1698236311285112857,GPS1_Frame,42.34236833333333,-71.08425,27.1,328312.15656881675,4689893.970447399,19.0,T
1698236312286470257,0,1698236312285643815,GPS1_Frame,42.34240333333333,-71.08429333333333,26.8,328308.682155103,4689897.944437097,19.0,T
1698236313286424243,0,1698236313285498619,GPS1_Frame,42.34243,-71.08433,26.4,328305.73424305307,4689900.979612392,19.0,T
1698236314289293768,0,1698236314288268804,GPS1_Frame,42.34245166666667,-71.08435666666666,26.1,328303.5964952817,4689903.439382617,19.0,T
1698236315306360959,0,1698236315305094957,GPS1_Frame,42.342461666666665,-71.08437166666667,25.7,328302.3880581457,4689904.580098346,19.0,T
1698236316307656769,0,1698236316306895732,GPS1_Frame,42.34246666666667,-71.08437833333333,25.4,328301.8524874075,4689905.14877343,19.0,T
1698236317290778135,0,1698236317289813756,GPS1_Frame,42.34246666666667,-71.08438,25.4,328301.71519204736,4689905.152139161,19.0,T
1698236318288984163,0,1698236318288044691,GPS1_Frame,42.34246666666667,-71.08438,25.4,328301.71519204736,4689905.152139161,19.0,T
1698236319290607307,0,1698236319289731025,GPS1_Frame,42.34246666666667,-71.08438,25.5,328301.71519204736,4689905.152139161,19.0,T
1698236320290777084,0,1698236320289693117,GPS1_Frame,42.34246666666667,-71.08438,25.5,328301.71519204736,4689905.152139161,19.0,T
1698236321290480001,0,1698236321289548873,GPS1_Frame,42.34246666666667,-71.08438,25.5,328301.71519204736,4689905.152139161,19.0,T
1698236322290656414,0,1698236322289748430,GPS1_Frame,42.34246666666667,-71.08438,25.5,328301.71519204736,4689905.152139161,19.0,T
1698236323290528350,0,1698236323289737939,GPS1_Frame,42.34246666666667,-71.08438,25.5,328301.71519204736,4689905.152139161,19.0,T
1698236324290689810,0,1698236324289734125,GPS1_Frame,42.34246666666667,-71.08438,25.5,328301.71519204736,4689905.152139161,19.0,T
1698236325290958198,0,1698236325289980649,GPS1_Frame,42.34246666666667,-71.08438,25.6,328301.71519204736,4689905.152139161,19.0,T
1698236326291055293,0,1698236326290165662,GPS1_Frame,42.34246666666667,-71.08438833333334,25.7,328301.0287152296,4689905.168967856,19.0,T
1698236327291523913,0,1698236327290623426,GPS1_Frame,42.342468333333336,-71.08439833333334,25.7,328300.20948001463,4689905.37423311,19.0,T
1698236328291867711,0,1698236328291069507,GPS1_Frame,42.342468333333336,-71.084405,25.5,328299.6602985752,4689905.387696179,19.0,T
1698236329292495204,0,1698236329291582822,GPS1_Frame,42.342468333333336,-71.084405,25.5,328299.6602985752,4689905.387696179,19.0,T
1698236330291120028,0,1698236330290331840,GPS1_Frame,42.342468333333336,-71.084405,25.6,328299.6602985752,4689905.387696179,19.0,T
1698236331291207432,0,1698236331290280342,GPS1_Frame,42.342468333333336,-71.08440666666667,25.6,328299.52300321637,4689905.391061953,19.0,T
1698236332291359647,0,1698236332290576219,GPS1_Frame,42.342468333333336,-71.08440666666667,25.6,328299.52300321637,4689905.391061953,19.0,T
1698236333291650867,0,1698236333290802240,GPS1_Frame,42.342468333333336,-71.08440666666667,25.6,328299.52300321637,4689905.391061953,19.0,T
1698236334291883427,0,1698236334291016101,GPS1_Frame,42.342468333333336,-71.08440666666667,25.6,328299.52300321637,4689905.391061953,19.0,T
1698236335291574962,0,1698236335290668010,GPS1_Frame,42.342468333333336,-71.08440666666667,25.6,328299.52300321637,4689905.391061953,19.0,T
1698236336291698270,0,1698236336290621757,GPS1_Frame,42.342468333333336,-71.08440666666667,25.6,328299.52300321637,4689905.391061953,19.0,T
1698236337291727541,0,1698236337290812253,GPS1_Frame,42.342468333333336,-71.08440666666667,25.6,328299.52300321637,4689905.391061953,19.0,T
1698236338291235379,0,1698236338290308952,GPS1_Frame,42.342468333333336,-71.08440666666667,25.6,328299.52300321637,4689905.391061953,19.0,T
1698236339291270634,0,1698236339290396451,GPS1_Frame,42.342468333333336,-71.08440666666667,25.6,328299.52300321637,4689905.391061953,19.0,T
1698236340292051768,0,1698236340291170835,GPS1_Frame,42.342468333333336,-71.08440666666667,25.6,328299.52300321637,4689905.391061953,19.0,T
1698236341291760860,0,1698236341290972232,GPS1_Frame,42.342468333333336,-71.08440666666667,25.6,328299.52300321637,4689905.391061953,19.0,T
1698236342291036937,0,1698236342290112018,GPS1_Frame,42.342468333333336,-71.08440666666667,25.6,328299.52300321637,4689905.391061953,19.0,T
1698236343308898967,0,1698236343307869911,GPS1_Frame,42.342468333333336,-71.08440666666667,25.6,328299.52300321637,4689905.391061953,19.0,T
1698236344291590902,0,1698236344290580034,GPS1_Frame,42.342468333333336,-71.08440666666667,25.6,328299.52300321637,4689905.391061953,19.0,T
1698236345291059785,0,1698236345290119886,GPS1_Frame,42.342468333333336,-71.08440333333333,25.3,328299.7975939361,4689905.384330407,19.0,T
1698236346291867764,0,1698236346291093349,GPS1_Frame,42.342468333333336,-71.08440333333333,25.3,328299.7975939361,4689905.384330407,19.0,T
1698236347309655426,0,1698236347308710575,GPS1_Frame,42.342468333333336,-71.08440333333333,25.3,328299.7975939361,4689905.384330407,19.0,T
1698236348291346418,0,1698236348290482521,GPS1_Frame,42.342468333333336,-71.08440333333333,25.3,328299.7975939361,4689905.384330407,19.0,T
1698236349290551132,0,1698236349289674043,GPS1_Frame,42.34247166666667,-71.08440166666666,25.1,328299.9439632365,4689905.751106096,19.0,T
1698236350290915982,0,1698236350289881706,GPS1_Frame,42.342481666666664,-71.08441,25.0,328299.2847084118,4689906.878359342,19.0,T
1698236351290044395,0,1698236351288973331,GPS1_Frame,42.34250333333333,-71.08443166666666,24.9,328297.55885060853,4689909.328034217,19.0,T
1698236352290694721,0,1698236352289709091,GPS1_Frame,42.34253,-71.08446833333333,25.0,328294.61094828544,4689912.3632145235,19.0,T
1698236353289795154,0,1698236353288799285,GPS1_Frame,42.342558333333336,-71.08450833333333,24.8,328291.3929954283,4689915.59019877,19.0,T
1698236354288214851,0,1698236354287293910,GPS1_Frame,42.34258833333333,-71.08455166666667,24.5,328287.9049926679,4689919.008987348,19.0,T
1698236355289034788,0,1698236355288097381,GPS1_Frame,42.34262,-71.08459333333333,24.3,328284.5588257839,4689922.609482435,19.0,T
1698236356286818625,0,1698236356285890579,GPS1_Frame,42.34265,-71.08464,24.1,328280.79623999784,4689926.035006955,19.0,T
1698236357287649467,0,1698236357286474704,GPS1_Frame,42.34267833333333,-71.08469333333333,23.8,328276.4799406801,4689929.288927824,19.0,T
1698236358304948580,0,1698236358303887367,GPS1_Frame,42.342708333333334,-71.08474666666666,23.4,328272.16818308894,4689932.727922225,19.0,T
1698236359288302142,0,1698236359287357330,GPS1_Frame,42.34273833333334,-71.08480333333333,23.1,328267.5818401628,4689936.173652257,19.0,T
1698236360306162650,0,1698236360304939508,GPS1_Frame,42.34276666666667,-71.08485833333333,22.8,328263.12825843215,4689939.430948188,19.0,T
1698236361288757943,0,1698236361287835121,GPS1_Frame,42.34279333333333,-71.08491166666667,22.7,328258.8074373419,4689942.499809744,19.0,T
1698236362290514228,0,1698236362289546728,GPS1_Frame,42.342821666666666,-71.08496833333334,22.9,328254.21656903543,4689945.760478206,19.0,T
1698236363291747012,0,1698236363290708541,GPS1_Frame,42.342855,-71.08502666666666,22.8,328249.5020255214,4689949.579728837,19.0,T
1698236364292192541,0,1698236364291346073,GPS1_Frame,42.342893333333336,-71.08509333333333,22.5,328244.1146304222,4689953.971029474,19.0,T
1698236365308867192,0,1698236365307871341,GPS1_Frame,42.34293666666667,-71.085165,22.2,328238.32897501544,4689958.92764774,19.0,T
1698236366307259846,0,1698236366306342124,GPS1_Frame,42.342983333333336,-71.08524333333334,21.8,328232.00322849565,4689964.26788108,19.0,T
1698236367289337468,0,1698236367288349390,GPS1_Frame,42.34303333333333,-71.08532666666666,21.8,328225.2746872592,4689969.988363758,19.0,T
1698236368286468603,0,1698236368285459041,GPS1_Frame,42.34308166666667,-71.08540833333333,21.8,328218.67891182355,4689975.520415109,19.0,T
1698236369287424036,0,1698236369286506175,GPS1_Frame,42.343125,-71.08547833333333,21.8,328213.0305861638,4689980.473688069,19.0,T
1698236370287514998,0,1698236370286594867,GPS1_Frame,42.34316166666667,-71.08553833333333,21.9,328208.18787353835,4689984.666477086,19.0,T
1698236371287024592,0,1698236371286032676,GPS1_Frame,42.34319,-71.08558333333333,22.0,328204.5581126838,4689987.903606556,19.0,T
1698236372287950034,0,1698236372287095069,GPS1_Frame,42.34320666666667,-71.08561166666667,22.1,328202.26951484405,4689989.811565226,19.0,T
1698236373287821326,0,1698236373286926269,GPS1_Frame,42.343215,-71.08562333333333,22.2,328201.33115700725,4689990.76049323,19.0,T
1698236374287197280,0,1698236374286341190,GPS1_Frame,42.34321666666666,-71.08562833333333,22.4,328200.923815486,4689990.955667255,19.0,T
1698236375287459593,0,1698236375286469221,GPS1_Frame,42.34321666666666,-71.08562833333333,22.3,328200.923815486,4689990.955667255,19.0,T
1698236376288346982,0,1698236376287531375,GPS1_Frame,42.34321666666666,-71.08562833333333,22.3,328200.923815486,4689990.955667255,19.0,T
1698236377287646415,0,1698236377286813735,GPS1_Frame,42.34321666666666,-71.08562833333333,22.3,328200.923815486,4689990.955667255,19.0,T
1698236378287411136,0,1698236378286351680,GPS1_Frame,42.34321666666666,-71.08562833333333,22.3,328200.923815486,4689990.955667255,19.0,T
1698236379287906035,0,1698236379287077426,GPS1_Frame,42.34321666666666,-71.08562833333333,22.3,328200.923815486,4689990.955667255,19.0,T
1698236380291103628,0,1698236380290199756,GPS1_Frame,42.34321666666666,-71.08562833333333,22.3,328200.923815486,4689990.955667255,19.0,T
1698236381287488590,0,1698236381286511659,GPS1_Frame,42.34321666666666,-71.08562833333333,22.3,328200.923815486,4689990.955667255,19.0,T
1698236382288243584,0,1698236382287325382,GPS1_Frame,42.34321666666666,-71.08562833333333,22.3,328200.923815486,4689990.955667255,19.0,T
1698236383287530875,0,1698236383286497116,GPS1_Frame,42.34321666666666,-71.08562833333333,22.3,328200.923815486,4689990.955667255,19.0,T
1698236384288202092,0,1698236384287385225,GPS1_Frame,42.34321666666666,-71.08562833333333,22.3,328200.923815486,4689990.955667255,19.0,T
1698236385287561726,0,1698236385286692380,GPS1_Frame,42.34321666666666,-71.08562833333333,22.3,328200.923815486,4689990.955667255,19.0,T
1698236386286967396,0,1698236386286078214,GPS1_Frame,42.34321666666666,-71.08562833333333,22.4,328200.923815486,4689990.955667255,19.0,T
1698236387287152951,0,1698236387286234617,GPS1_Frame,42.34321666666666,-71.08562833333333,22.4,328200.923815486,4689990.955667255,19.0,T
1698236388287861486,0,1698236388286962747,GPS1_Frame,42.34321666666666,-71.08562833333333,22.4,328200.923815486,4689990.955667255,19.0,T
1698236389287915163,0,1698236389287165403,GPS1_Frame,42.34321666666666,-71.08562833333333,22.4,328200.923815486,4689990.955667255,19.0,T
1698236390286627565,0,1698236390285802841,GPS1_Frame,42.34321666666666,-71.08562833333333,22.4,328200.923815486,4689990.955667255,19.0,T
1698236391286932169,0,1698236391285975217,GPS1_Frame,42.34321666666666,-71.08562833333333,22.4,328200.923815486,4689990.955667255,19.0,T
1698236392286984439,0,1698236392286134004,GPS1_Frame,42.34321666666666,-71.08563,22.7,328200.7865217477,4689990.959035015,19.0,T
1698236393287698277,0,1698236393286630868,GPS1_Frame,42.34321666666666,-71.08563333333333,23.1,328200.5119342668,4689990.965770543,19.0,T
1698236394304762059,0,1698236394303911685,GPS1_Frame,42.34321666666666,-71.085635,23.4,328200.37464053044,4689990.96913831,19.0,T
1698236395284390992,0,1698236395283464908,GPS1_Frame,42.34321666666666,-71.08563666666667,23.7,328200.2373467899,4689990.972506081,19.0,T
1698236396290591447,0,1698236396289627075,GPS1_Frame,42.34321666666666,-71.08563666666667,24.0,328200.2373467899,4689990.972506081,19.0,T
1698236397290832301,0,1698236397289876937,GPS1_Frame,42.34321666666666,-71.08563666666667,24.2,328200.2373467899,4689990.972506081,19.0,T
1698236398307004991,0,1698236398306182622,GPS1_Frame,42.34321666666666,-71.08563666666667,24.4,328200.2373467899,4689990.972506081,19.0,T
1698236399289907098,0,1698236399288873434,GPS1_Frame,42.34321833333333,-71.08563666666667,24.6,328200.24188651715,4689991.157576845,19.0,T
1698236400307104772,0,1698236400306255340,GPS1_Frame,42.34321833333333,-71.08563666666667,24.8,328200.24188651715,4689991.157576845,19.0,T
1698236401294667910,0,1698236401293650150,GPS1_Frame,42.34321833333333,-71.085635,24.7,328200.379180254,4689991.154209075,19.0,T
1698236402293499335,0,1698236402292464733,GPS1_Frame,42.34321833333333,-71.085635,24.7,328200.379180254,4689991.154209075,19.0,T
1698236403290267716,0,1698236403289284467,GPS1_Frame,42.34321833333333,-71.085635,24.7,328200.379180254,4689991.154209075,19.0,T
1698236404290505967,0,1698236404289653062,GPS1_Frame,42.34321833333333,-71.085635,24.7,328200.379180254,4689991.154209075,19.0,T
1698236405289613943,0,1698236405288758993,GPS1_Frame,42.34321833333333,-71.08563666666667,24.7,328200.24188651715,4689991.157576845,19.0,T
1698236406289998231,0,1698236406288941621,GPS1_Frame,42.34321833333333,-71.08563666666667,24.7,328200.24188651715,4689991.157576845,19.0,T
1698236407289717869,0,1698236407288649559,GPS1_Frame,42.34321833333333,-71.08563666666667,24.8,328200.24188651715,4689991.157576845,19.0,T
1698236408289947291,0,1698236408288851976,GPS1_Frame,42.34321833333333,-71.08563666666667,24.8,328200.24188651715,4689991.157576845,19.0,T
1698236409306821513,0,1698236409306044340,GPS1_Frame,42.34321833333333,-71.08563666666667,24.8,328200.24188651715,4689991.157576845,19.0,T
1698236410290097746,0,1698236410289078235,GPS1_Frame,42.34321833333333,-71.08563666666667,24.8,328200.24188651715,4689991.157576845,19.0,T
1698236411307688708,0,1698236411307006835,GPS1_Frame,42.34321833333333,-71.08563666666667,24.8,328200.24188651715,4689991.157576845,19.0,T
1698236412292093330,0,1698236412291168212,GPS1_Frame,42.34321833333333,-71.08563666666667,24.8,328200.24188651715,4689991.157576845,19.0,T
1698236413291427993,0,1698236413290531873,GPS1_Frame,42.34321833333333,-71.08563666666667,24.8,328200.24188651715,4689991.157576845,19.0,T
1698236414289936071,0,1698236414288596153,GPS1_Frame,42.34321833333333,-71.08563666666667,24.8,328200.24188651715,4689991.157576845,19.0,T
1698236415290658661,0,1698236415289805889,GPS1_Frame,42.34321833333333,-71.08563666666667,24.8,328200.24188651715,4689991.157576845,19.0,T
1698236416312201547,0,1698236416311397314,GPS1_Frame,42.34321833333333,-71.08563666666667,24.8,328200.24188651715,4689991.157576845,19.0,T
1698236417307678002,0,1698236417306907415,GPS1_Frame,42.34321833333333,-71.08563666666667,24.8,328200.24188651715,4689991.157576845,19.0,T
1698236418290097697,0,1698236418289298772,GPS1_Frame,42.34321833333333,-71.08563666666667,24.8,328200.24188651715,4689991.157576845,19.0,T
1698236419289969788,0,1698236419289216756,GPS1_Frame,42.34321833333333,-71.08563666666667,24.8,328200.24188651715,4689991.157576845,19.0,T
1698236420289956743,0,1698236420289215087,GPS1_Frame,42.34321833333333,-71.08563666666667,24.8,328200.24188651715,4689991.157576845,19.0,T
1698236421290812197,0,1698236421289958715,GPS1_Frame,42.34321833333333,-71.08563666666667,24.8,328200.24188651715,4689991.157576845,19.0,T
1698236422289529615,0,1698236422288799285,GPS1_Frame,42.34321833333333,-71.08563666666667,24.8,328200.24188651715,4689991.157576845,19.0,T
1698236423290503259,0,1698236423289751529,GPS1_Frame,42.34321833333333,-71.08563666666667,24.8,328200.24188651715,4689991.157576845,19.0,T
1698236424292009812,0,1698236424291172981,GPS1_Frame,42.34321833333333,-71.08563666666667,24.8,328200.24188651715,4689991.157576845,19.0,T
1698236425291165649,0,1698236425290289163,GPS1_Frame,42.34321833333333,-71.08563666666667,24.8,328200.24188651715,4689991.157576845,19.0,T
1698236426290567770,0,1698236426289793014,GPS1_Frame,42.34321833333333,-71.08563666666667,24.8,328200.24188651715,4689991.157576845,19.0,T
1698236427290568041,0,1698236427289741516,GPS1_Frame,42.34321833333333,-71.08563666666667,24.7,328200.24188651715,4689991.157576845,19.0,T
1698236428293295299,0,1698236428292303323,GPS1_Frame,42.34321833333333,-71.08563666666667,24.7,328200.24188651715,4689991.157576845,19.0,T
1698236429290142115,0,1698236429289418935,GPS1_Frame,42.34321833333333,-71.08563666666667,24.7,328200.24188651715,4689991.157576845,19.0,T
1698236430293699698,0,1698236430292758703,GPS1_Frame,42.34321833333333,-71.08563666666667,24.7,328200.24188651715,4689991.157576845,19.0,T
1698236431293135034,0,1698236431292217969,GPS1_Frame,42.34321833333333,-71.08563666666667,24.7,328200.24188651715,4689991.157576845,19.0,T
1698236432293859465,0,1698236432292909145,GPS1_Frame,42.34321833333333,-71.085635,24.7,328200.379180254,4689991.154209075,19.0,T
1698236433292487055,0,1698236433291553020,GPS1_Frame,42.34321833333333,-71.085635,24.7,328200.379180254,4689991.154209075,19.0,T
1698236434291738422,0,1698236434290820598,GPS1_Frame,42.34321833333333,-71.085635,24.7,328200.379180254,4689991.154209075,19.0,T
1698236435292154236,0,1698236435291378974,GPS1_Frame,42.34321833333333,-71.085635,24.7,328200.379180254,4689991.154209075,19.0,T
1698236436290347874,0,1698236436289545774,GPS1_Frame,42.34321833333333,-71.085635,24.7,328200.379180254,4689991.154209075,19.0,T
1698236437287050719,0,1698236437286269187,GPS1_Frame,42.34321833333333,-71.085635,24.7,328200.379180254,4689991.154209075,19.0,T
1698236438292250979,0,1698236438291454553,GPS1_Frame,42.34321833333333,-71.085635,24.7,328200.379180254,4689991.154209075,19.0,T
1698236439289551056,0,1698236439288705348,GPS1_Frame,42.34321833333333,-71.085635,24.7,328200.379180254,4689991.154209075,19.0,T
1698236440292402346,0,1698236440291572332,GPS1_Frame,42.34321833333333,-71.085635,24.7,328200.379180254,4689991.154209075,19.0,T
1698236441293446674,0,1698236441292670488,GPS1_Frame,42.34321833333333,-71.085635,24.7,328200.379180254,4689991.154209075,19.0,T
1698236442294095697,0,1698236442293262958,GPS1_Frame,42.34321833333333,-71.085635,24.7,328200.379180254,4689991.154209075,19.0,T
1698236443293117744,0,1698236443292263746,GPS1_Frame,42.34321833333333,-71.085635,24.7,328200.379180254,4689991.154209075,19.0,T
1698236444294207138,0,1698236444293438196,GPS1_Frame,42.34321833333333,-71.085635,24.7,328200.379180254,4689991.154209075,19.0,T
1698236445310629341,0,1698236445309675216,GPS1_Frame,42.34321833333333,-71.085635,24.7,328200.379180254,4689991.154209075,19.0,T
1698236446293022623,0,1698236446292218923,GPS1_Frame,42.34321833333333,-71.085635,24.7,328200.379180254,4689991.154209075,19.0,T
1698236447292808107,0,1698236447291939258,GPS1_Frame,42.34321833333333,-71.085635,24.7,328200.379180254,4689991.154209075,19.0,T
1698236448311721965,0,1698236448310862779,GPS1_Frame,42.34321833333333,-71.085635,24.7,328200.379180254,4689991.154209075,19.0,T
1698236449293705017,0,1698236449292942523,GPS1_Frame,42.34321833333333,-71.085635,24.7,328200.379180254,4689991.154209075,19.0,T
1698236450293435588,0,1698236450292665481,GPS1_Frame,42.34321833333333,-71.085635,24.7,328200.379180254,4689991.154209075,19.0,T
1698236451293048346,0,1698236451292298793,GPS1_Frame,42.34321833333333,-71.085635,24.7,328200.379180254,4689991.154209075,19.0,T
1698236452293667809,0,1698236452292787313,GPS1_Frame,42.34321833333333,-71.085635,24.7,328200.379180254,4689991.154209075,19.0,T
1698236453293083225,0,1698236453292279243,GPS1_Frame,42.34321833333333,-71.085635,24.7,328200.379180254,4689991.154209075,19.0,T
1698236454293815848,0,1698236454293057203,GPS1_Frame,42.34321666666666,-71.085635,24.7,328200.37464053044,4689990.96913831,19.0,T
1698236455293684526,0,1698236455292807817,GPS1_Frame,42.34321666666666,-71.085635,24.7,328200.37464053044,4689990.96913831,19.0,T
1698236456293264218,0,1698236456292311668,GPS1_Frame,42.34321666666666,-71.085635,24.7,328200.37464053044,4689990.96913831,19.0,T
1698236457293264673,0,1698236457292419910,GPS1_Frame,42.34321666666666,-71.085635,24.7,328200.37464053044,4689990.96913831,19.0,T
1698236458289765355,0,1698236458288621425,GPS1_Frame,42.34321666666666,-71.085635,24.7,328200.37464053044,4689990.96913831,19.0,T
1698236459290398511,0,1698236459289622306,GPS1_Frame,42.34321666666666,-71.085635,24.7,328200.37464053044,4689990.96913831,19.0,T
1698236460294520000,0,1698236460293763399,GPS1_Frame,42.34322,-71.08563833333334,24.3,328200.1091325112,4689991.346015383,19.0,T
1698236461293985428,0,1698236461293097257,GPS1_Frame,42.34323,-71.08564833333334,23.9,328199.31260863936,4689992.476646663,19.0,T
1698236462307329834,0,1698236462306531429,GPS1_Frame,42.34324,-71.085665,23.5,328197.9669102783,4689993.620749295,19.0,T
1698236463289576982,0,1698236463288773775,GPS1_Frame,42.34325166666667,-71.08568333333334,23.4,328196.4884585206,4689994.953290811,19.0,T
1698236464290181580,0,1698236464289320707,GPS1_Frame,42.34326166666666,-71.08570333333333,23.3,328194.868173816,4689996.10412977,19.0,T
1698236465289573579,0,1698236465288696765,GPS1_Frame,42.343271666666666,-71.08572333333333,23.0,328193.2478896334,4689997.254969124,19.0,T
1698236466289552586,0,1698236466288753986,GPS1_Frame,42.34327666666667,-71.08574,23.0,328191.88857330335,4689997.843860683,19.0,T
1698236467290371050,0,1698236467289418458,GPS1_Frame,42.34328,-71.08575166666667,23.0,328190.9365980053,4689998.237577859,19.0,T
1698236468307196931,0,1698236468306455135,GPS1_Frame,42.34328,-71.08577333333334,22.9,328189.15178117383,4689998.281361546,19.0,T
1698236469289649702,0,1698236469288703203,GPS1_Frame,42.343275,-71.08580666666667,22.8,328186.39228881494,4689997.793509653,19.0,T
1698236470288634008,0,1698236470287619352,GPS1_Frame,42.34326166666666,-71.08584,22.4,328183.6100951439,4689996.380304997,19.0,T
1698236471288651994,0,1698236471287877559,GPS1_Frame,42.343243333333334,-71.08586833333334,22.1,328181.22616062744,4689994.401784663,19.0,T
1698236472307027520,0,1698236472306204557,GPS1_Frame,42.343221666666665,-71.08589333333333,21.9,328179.1077316395,4689992.046387193,19.0,T
1698236473307357835,0,1698236473306514739,GPS1_Frame,42.3432,-71.08592,22.2,328176.8520074778,4689989.69435856,19.0,T
1698236474290326019,0,1698236474289433002,GPS1_Frame,42.34317166666666,-71.08595166666667,22.3,328174.16623871383,4689986.612152378,19.0,T
1698236475290871906,0,1698236475289997100,GPS1_Frame,42.343138333333336,-71.08599,22.5,328170.9176705618,4689982.988208223,19.0,T
1698236476289075048,0,1698236476288276910,GPS1_Frame,42.34310166666667,-71.08603666666667,22.5,328166.9735480115,4689979.010966018,19.0,T
1698236477288587138,0,1698236477287798166,GPS1_Frame,42.343061666666664,-71.086085,22.6,328162.8830455957,4689974.666952887,19.0,T
1698236478288790310,0,1698236478288148403,GPS1_Frame,42.34302,-71.08613333333334,22.7,328158.7879974013,4689970.137871262,19.0,T
1698236479289245286,0,1698236479288477659,GPS1_Frame,42.34298,-71.08618333333334,22.6,328154.56019065843,4689965.797231319,19.0,T
1698236480289108158,0,1698236480288326740,GPS1_Frame,42.34293666666667,-71.086235,22.8,328150.1860023971,4689961.089821008,19.0,T
1698236481288121475,0,1698236481287350416,GPS1_Frame,42.342893333333336,-71.08629,23.1,328145.53721947107,4689956.389150934,19.0,T
1698236482289329568,0,1698236482288506984,GPS1_Frame,42.34285166666667,-71.086345,23.7,328140.89297163574,4689951.873554554,19.0,T
1698236483291679674,0,1698236483290992498,GPS1_Frame,42.34280833333333,-71.086395,23.8,328136.6560604356,4689947.1627833545,19.0,T
1698236484290148396,0,1698236484289331674,GPS1_Frame,42.34276666666667,-71.08644333333334,23.4,328132.5609798291,4689942.633716272,19.0,T
1698236485289372636,0,1698236485288562059,GPS1_Frame,42.342725,-71.08649166666666,23.2,328128.4658940411,4689938.104651457,19.0,T
1698236486289415848,0,1698236486288534164,GPS1_Frame,42.342685,-71.08654333333334,24.1,328124.1007549033,4689933.767398125,19.0,T
1698236487289694736,0,1698236487288883686,GPS1_Frame,42.342643333333335,-71.08659666666667,24.7,328119.5937736725,4689929.24844594,19.0,T
1698236488288197979,0,1698236488287372112,GPS1_Frame,42.3426,-71.08665166666667,24.9,328114.94494973525,4689924.54779516,19.0,T
1698236489288409564,0,1698236489287322521,GPS1_Frame,42.342553333333335,-71.08671,25.2,328110.0124452665,4689919.483744794,19.0,T
1698236490287985946,0,1698236490287187099,GPS1_Frame,42.342501666666664,-71.08677333333333,25.3,328104.6544214637,4689913.87459425,19.0,T
1698236491288860196,0,1698236491288042545,GPS1_Frame,42.34244666666667,-71.08683666666667,25.1,328099.28730467724,4689907.895306087,19.0,T
1698236492288418250,0,1698236492287586212,GPS1_Frame,42.34238833333333,-71.0869,25.0,328093.9110941102,4689901.54588031,19.0,T
1698236493288603519,0,1698236493287628650,GPS1_Frame,42.342335,-71.08696333333333,24.9,328088.5485016636,4689895.751670693,19.0,T
1698236494287867176,0,1698236494287043094,GPS1_Frame,42.34228,-71.08702333333333,24.9,328083.4559494209,4689889.765654204,19.0,T
1698236495305391219,0,1698236495304455518,GPS1_Frame,42.34222833333333,-71.08708166666666,24.9,328078.50977018627,4689884.146412621,19.0,T
1698236496289697069,0,1698236496288619279,GPS1_Frame,42.342175,-71.087135,24.7,328073.9709283428,4689878.331993032,19.0,T
1698236497289890485,0,1698236497288750171,GPS1_Frame,42.342128333333335,-71.08718166666667,24.7,328069.99943574285,4689873.244378164,19.0,T
1698236498289233065,0,1698236498288387298,GPS1_Frame,42.34209166666667,-71.08721666666666,24.5,328067.01626955386,4689869.243597654,19.0,T
1698236499307404167,0,1698236499306550264,GPS1_Frame,42.34206666666667,-71.087235,23.9,328065.4378646654,4689866.50461002,19.0,T
